TRRSRT_NM,BASE_YM,CHNNEL_NM,BASE_YEAR_ACCMLT_FQ_CO,BASE_YM_FQ_CO,BASE_YEAR_BEFORE_MT_FQ_CO,BEFORE_MT_VERSUS_FQ_CO_IRDS_RT,AVRG_SCORE_VALUE,REVIEW_CO,PLACE_TY,LC_LA,LC_LO,ADDR,CTPRVN_NM,SIGNGU_NM,TURSM_CSTMR_CO,BEFORE_YEAR_MT_TURSM_CSTMR_CO,TURSM_CSTMR_CO_IRDS_RT,TURSM_SPND_PRICE,NATIVE_TURSM_SPND_PRICE,FRNR_TURSM_SPND_PRICE
"경주월드","202603","유튜브","5.00000","2.00000",,"1.00000","4.50000","11429.00000","테마파크","35.8362697","129.2830827","경상북도 경주시 보문로 544","경상북도","경주시","4040771.00000","3896246.00000","3.70000","83221991.00000","80971767.00000","2250224.00000"
"김해공항","202603","유튜브","8.00000",,,,"4.10000","5003.00000","국제 공항","37.5655","126.8013","서울특별시 강서구 하늘길 112","서울특별시","강서구","8934216.00000","7629496.00000","17.10000","423405075.00000","411439531.00000","11965544.00000"
"애월읍","202603","유튜브","1.00000",,,,"4.60000","328.00000","관광 명소","33.4110784","126.3939276","제주특별자치도 제주시 애월읍 소길리 산219-1","제주특별자치도","제주시","5021068.00000","4567598.00000","9.90000","172754900.00000","144494112.00000","28260788.00000"
"용머리해안","202603","유튜브","1.00000",,"1.00000","-1.00000","4.40000","5003.00000","관광 명소","33.2316155","126.3148321","제주특별자치도 서귀포시 안덕면 사계리 112-3 용머리해안","제주특별자치도","서귀포시","3572457.00000","3200932.00000","11.60000","88373987.00000","74731035.00000","13642952.00000"
"용산전자상가","202603","유튜브","1.00000",,,,"3.70000","2803.00000","전자제품 판매점","37.5326702","126.9647153","서울특별시 용산구 한강로2가 16-10","서울특별시","용산구","10501456.00000","9982640.00000","5.20000","197037746.00000","162333055.00000","34704691.00000"
"속초중앙시장","202603","유튜브","2.00000",,,,"4.00000","26359.00000","시장","38.2044929","128.5902135","강원특별자치도 속초시 중앙동 471-4","강원특별자치도","속초시","1623601.00000","1672052.00000","-2.90000","38369508.00000","37797102.00000","572406.00000"
"송도 센트럴파크","202603","유튜브","6.00000","3.00000","3.00000",,"4.50000","6067.00000","시티 공원","37.3922621","126.6396891","인천광역시 연수구 송도동 24-5","인천광역시","연수구","4741656.00000","4575193.00000","3.60000","102774174.00000","95479506.00000","7294668.00000"
"종묘","202603","유튜브","7.00000","2.00000","1.00000","1.00000","4.50000","1251.00000","역사적 장소","37.5746","126.9938","서울특별시 종로구 종로 157 종묘관리소","서울특별시","종로구","14714581.00000","13247028.00000","11.10000","267623925.00000","216063147.00000","51560778.00000"
"용두산공원","202603","유튜브","1.00000",,,,"4.30000","6436.00000","공원","35.1006536","129.0326226","부산광역시 중구 용두산길 37-55 용두산공원","부산광역시","중구","3425422.00000","3258675.00000","5.10000","47102855.00000","35129429.00000","11973426.00000"
"남한산성","202603","유튜브","24.00000","9.00000","13.00000","-0.30000","4.40000","1806.00000","문화 유산 보존","37.4789","127.18","경기도 광주시 남한산성면 남한산성로 784-29","경기도","광주시","4276958.00000","4129514.00000","3.60000","68294148.00000","67941906.00000","352242.00000"
"창덕궁","202603","유튜브","9.00000","7.00000","1.00000","6.00000","4.60000","13615.00000","문화적 랜드마크","37.5794309","126.9910426","서울특별시 종로구 율곡로 99","서울특별시","종로구","14714581.00000","13247028.00000","11.10000","267623925.00000","216063147.00000","51560778.00000"
"애니메이션박물관","202603","유튜브","1.00000",,,,"4.30000","2951.00000","박물관","37.8930356","127.691934","강원특별자치도 춘천시 서면 박사로 854","강원특별자치도","춘천시","2683566.00000","2717712.00000","-1.30000","51133760.00000","49933590.00000","1200170.00000"
"제주공항","202603","유튜브","1.00000",,"1.00000","-1.00000","4.40000","19786.00000","국제 공항","33.5071","126.4934","제주특별자치도 제주시 특별자치도 공항로 2","제주특별자치도","제주시","5021068.00000","4567598.00000","9.90000","172754900.00000","144494112.00000","28260788.00000"
"남부시장","202603","유튜브","1.00000","1.00000",,"1.00000","4.00000","6150.00000","시장","35.8126868","127.1468566","전북특별자치도 전주시 완산구 전동3가 2-187","전북특별자치도","전주시 완산구","3815490.00000","3766560.00000","1.30000","55366171.00000","53976746.00000","1389425.00000"
"덕수궁 돌담길","202603","유튜브","4.00000",,,,"4.60000","659.00000","역사적 명소","37.5644131","126.9749183","서울특별시 중구 덕수궁길 15","서울특별시","중구","13062427.00000","12871649.00000","1.50000","942633456.00000","678991116.00000","263642340.00000"
"독립기념관","202603","유튜브","5.00000","3.00000","2.00000","0.50000","4.60000","9650.00000","역사 박물관","36.7812042","127.2264822","충청남도 천안시 동남구 목천읍 독립기념관로 1 독립기념관","충청남도","천안시 동남구","4732413.00000","4550326.00000","4.00000","78001388.00000","77174055.00000","827333.00000"
"우도","202603","유튜브","3.00000","3.00000",,"1.00000","4.50000","435.00000","섬","33.5042977","126.954048","제주특별자치도 제주시 우도면 연평리 1431-2","제주특별자치도","제주시","5021068.00000","4567598.00000","9.90000","172754900.00000","144494112.00000","28260788.00000"
"주상절리대","202603","유튜브","2.00000","1.00000","1.00000",,"4.40000","11513.00000","관광 명소","33.2377549","126.4250671","제주특별자치도 서귀포시 중문동 2766-1","제주특별자치도","서귀포시","3572457.00000","3200932.00000","11.60000","88373987.00000","74731035.00000","13642952.00000"
"더현대서울","202603","유튜브","16.00000",,,,"4.40000","10527.00000","백화점","37.5260497","126.928296","서울특별시 영등포구 여의대로 108","서울특별시","영등포구","10886124.00000","10180622.00000","6.90000","283861222.00000","255649939.00000","28211283.00000"
"다이아몬드타워","202603","유튜브","1.00000",,,,"4.20000","9443.00000","전망대","35.1011934","129.0323676","부산광역시 중구 용두산길 37-55","부산광역시","중구","3425422.00000","3258675.00000","5.10000","47102855.00000","35129429.00000","11973426.00000"
"죽녹원","202603","유튜브","3.00000",,,,"4.40000","11225.00000","휴양림","35.3266303","126.9853868","전라남도 담양군 담양읍 죽녹원로 119 죽녹원","전라남도","담양군","1294136.00000","1342397.00000","-3.60000","14147794.00000","14109233.00000","38561.00000"
"오설록 티 뮤지엄","202603","유튜브","2.00000","2.00000",,"1.00000","4.10000","23725.00000","박물관","33.3059438","126.289437","제주특별자치도 서귀포시 안덕면 신화역사로 15","제주특별자치도","서귀포시","3572457.00000","3200932.00000","11.60000","88373987.00000","74731035.00000","13642952.00000"
"영종도","202603","유튜브","11.00000","8.00000","1.00000","7.00000","4.30000","85.00000","섬","37.5001","126.5358","인천 중구 운남동 671-3","인천광역시","중구","8747074.00000","8447425.00000","3.50000","275820263.00000","200508461.00000","75311802.00000"
"대천해수욕장","202603","유튜브","1.00000","1.00000",,"1.00000","4.40000","505.00000","해변","36.3055967","126.5160485","충청남도 보령시 신흑동 1345","충청남도","보령시","1256899.00000","1325940.00000","-5.20000","17513567.00000","17427344.00000","86223.00000"
"신촌","202603","유튜브","11.00000","5.00000","6.00000","-0.20000","4.70000","1641.00000","대학교","37.5650797","126.9399549","서울특별시 서대문구 연세로 50-1","서울특별시","서대문구","9267108.00000","8327028.00000","11.30000","90077981.00000","78865725.00000","11212256.00000"
"용인 에버랜드","202603","유튜브","30.00000","17.00000","10.00000","0.70000","4.50000","63785.00000","놀이공원","37.2939104","127.2025664","경기도 용인시 처인구 포곡읍 에버랜드로 199","경기도","용인시 처인구","5299570.00000","4420258.00000","19.90000","113239020.00000","112090397.00000","1148623.00000"
"광화문","202603","유튜브","175.00000","134.00000","24.00000","4.60000","4.50000","13963.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","14714581.00000","13247028.00000","11.10000","267623925.00000","216063147.00000","51560778.00000"
"광안대교","202603","유튜브","12.00000","5.00000",,"1.00000","4.60000","925.00000","다리","35.147551","129.1302088","부산광역시 부산진구 새싹로 174","부산광역시","수영구","3459785.00000","3148170.00000","9.90000","38692747.00000","35586033.00000","3106714.00000"
"아차산","202603","유튜브","1.00000",,"1.00000","-1.00000","4.40000","357.00000","산봉우리","37.5715087","127.1037627","서울특별시 H39X+GR","경기도","구리시","4249746.00000","3928088.00000","8.20000","59132333.00000","58755993.00000","376340.00000"
"예술의전당","202603","유튜브","4.00000","3.00000","1.00000","2.00000","4.60000","12082.00000","아트 센터","37.4792903","127.0128613","서울특별시 서초구 남부순환로 2406","서울특별시","서초구","17253660.00000","15777590.00000","9.40000","506187388.00000","444313195.00000","61874193.00000"
"청계천","202603","유튜브","10.00000","1.00000","5.00000","-0.80000","4.50000","10516.00000","공원","37.5691015","126.9786692","서울특별시 중구 무교동 80-1","서울특별시","종로구","14714581.00000","13247028.00000","11.10000","267623925.00000","216063147.00000","51560778.00000"
"진주성","202603","유튜브","4.00000",,"1.00000","-1.00000","4.50000","4115.00000","역사적 명소","35.1890244","128.078001","경상남도 진주시 남강로 626","경상남도","진주시","2192638.00000","2139196.00000","2.50000","31300996.00000","30811845.00000","489151.00000"
"아바이마을","202603","유튜브","1.00000","1.00000",,"1.00000","4.20000","18535.00000","관광 명소","38.2006819","128.5947375","강원특별자치도 속초시 청호동 1073-4","강원특별자치도","속초시","1623601.00000","1672052.00000","-2.90000","38369508.00000","37797102.00000","572406.00000"
"카멜리아 힐","202603","유튜브","1.00000",,,,"4.20000","15460.00000","식물원","33.2898049","126.3682983","제주특별자치도 서귀포시 안덕면 병악로 166 카멜리아 힐","제주특별자치도","서귀포시","3572457.00000","3200932.00000","11.60000","88373987.00000","74731035.00000","13642952.00000"
"광안리해수욕장","202603","유튜브","20.00000","13.00000",,"1.00000","4.70000","1551.00000","해변","35.1531","129.1186","부산 수영구 광안해변로 219","부산광역시","수영구","3459785.00000","3148170.00000","9.90000","38692747.00000","35586033.00000","3106714.00000"
"울산바위","202603","유튜브","1.00000","1.00000",,"1.00000","4.80000","138.00000","바위","38.1963889","128.47","강원 속초시 설악산로 1140-115","강원특별자치도","고성군","759874.00000","796082.00000","-4.50000","8670350.00000","8603282.00000","67068.00000"
"남산","202603","유튜브","13.00000","8.00000","4.00000","1.00000","4.70000","701.00000","산봉우리","37.5537586","126.9809696","서울특별시 중구 회현동1가 100-166","서울특별시","중구","13062427.00000","12871649.00000","1.50000","942633456.00000","678991116.00000","263642340.00000"
"순천만국가정원","202603","유튜브","1.00000","1.00000",,"1.00000","4.50000","7846.00000","정원","34.9284391","127.4982691","전라남도 순천시 국가정원1호길 47","전라남도","순천시","2521712.00000","2371138.00000","6.40000","40092761.00000","39845848.00000","246913.00000"
"코엑스몰","202603","유튜브","53.00000","11.00000","26.00000","-0.60000","4.30000","24516.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","강남구","20391298.00000","19186622.00000","6.30000","761281418.00000","516273492.00000","245007926.00000"
"남원 광한루원","202603","유튜브","2.00000","2.00000",,"1.00000","4.30000","5302.00000","정원","35.4151468","127.3862661","전북특별자치도 남원시 향교동 244-6","전북특별자치도","남원시","834670.00000","844949.00000","-1.20000","14278392.00000","14239714.00000","38678.00000"
"순천만습지","202603","유튜브","1.00000","1.00000",,"1.00000","4.40000","10890.00000","생태 공원","34.885971","127.5090298","전라남도 순천시 순천만길 513-25 순천만습지","전라남도","순천시","2521712.00000","2371138.00000","6.40000","40092761.00000","39845848.00000","246913.00000"
"논현","202603","유튜브","6.00000","3.00000","2.00000","0.50000","3.70000","41.00000","수입업체","37.5136787","127.0317124","서울특별시 강남구 논현동 207-3","서울특별시","강남구","20391298.00000","19186622.00000","6.30000","761281418.00000","516273492.00000","245007926.00000"
"정자역","202603","유튜브","36.00000","21.00000","13.00000","0.60000","4.40000","27.00000","교통 허브","37.366766","127.108265","성남시 정자역","경기도","성남시 분당구","8708962.00000","7474330.00000","16.50000","238385412.00000","223083207.00000","15302205.00000"
"광장시장","202603","유튜브","4.00000","2.00000","1.00000","1.00000","4.20000","43803.00000","재래시장","37.5700398","126.9996036","서울특별시 예지동 2-1번지 1층 종로구 서울특별시 KR","서울특별시","종로구","14714581.00000","13247028.00000","11.10000","267623925.00000","216063147.00000","51560778.00000"
"국립민속박물관","202603","유튜브","2.00000","2.00000",,"1.00000","4.60000","3699.00000","국립박물관","37.5816456","126.9789948","서울특별시 종로구 팔판동 139-1","서울특별시","종로구","14714581.00000","13247028.00000","11.10000","267623925.00000","216063147.00000","51560778.00000"
"대화역","202603","유튜브","1.00000","1.00000",,"1.00000","4.20000","9.00000","교통 허브","37.6758831","126.7477558","고양시 대화역","경기도","고양시 일산서구","3770742.00000","3557673.00000","6.00000","69619664.00000","68711786.00000","907878.00000"
"광주시립미술관","202603","유튜브","5.00000",,"5.00000","-1.00000","4.40000","1115.00000","미술관","35.1831512","126.885704","광주광역시 북구 하서로 52","광주광역시","북구","4838432.00000","4714178.00000","2.60000","53475638.00000","53234372.00000","241266.00000"
"안동 하회마을","202603","유튜브","1.00000","1.00000",,"1.00000","4.20000","7026.00000","관광 명소","36.5494088","128.5271269","경상북도 안동시 풍천면 하회리 279번지","경상북도","안동시","1562340.00000","1493842.00000","4.60000","22828072.00000","22642064.00000","186008.00000"
"콘래드서울","202603","유튜브","2.00000",,,,"4.40000","6969.00000","5성급 호텔","37.5253343","126.9265549","서울특별시 영등포구 여의동 23-1","서울특별시","영등포구","10886124.00000","10180622.00000","6.90000","283861222.00000","255649939.00000","28211283.00000"
"숭례문","202603","유튜브","8.00000","6.00000","2.00000","2.00000","4.60000","940.00000","역사적 명소","37.559984","126.9753071","서울특별시 중구 남대문로4가 29","서울특별시","중구","13062427.00000","12871649.00000","1.50000","942633456.00000","678991116.00000","263642340.00000"
"곽지해수욕장","202603","유튜브","4.00000","4.00000",,"1.00000","4.40000","2959.00000","해변","33.450902","126.3057298","제주특별자치도 제주시 애월읍 곽지리 1565-48","제주특별자치도","제주시","5021068.00000","4567598.00000","9.90000","172754900.00000","144494112.00000","28260788.00000"
"첨성대","202603","유튜브","3.00000","1.00000",,"1.00000","4.50000","20299.00000","역사적 장소","35.8346828","129.2190631","경상북도 경주시 인왕동 839-1","경상북도","경주시","4040771.00000","3896246.00000","3.70000","83221991.00000","80971767.00000","2250224.00000"
"꽃지해수욕장","202603","유튜브","1.00000",,"1.00000","-1.00000","4.30000","299.00000","해변","36.4969316","126.3351999","충청남도 태안군 안면읍 승언리 339-286","충청남도","태안군","1212292.00000","1217408.00000","-0.40000","16944073.00000","16875044.00000","69029.00000"
"정방폭포","202603","유튜브","2.00000","2.00000",,"1.00000","4.50000","12255.00000","명승지","33.2448521","126.5718032","제주특별자치도 서귀포시 칠십리로214번길 37","제주특별자치도","서귀포시","3572457.00000","3200932.00000","11.60000","88373987.00000","74731035.00000","13642952.00000"
"낙산공원","202603","유튜브","6.00000","5.00000",,"1.00000","4.60000","6012.00000","공원","37.5806571","127.0074835","서울특별시 종로구 낙산길 41 낙산공원","서울특별시","종로구","14714581.00000","13247028.00000","11.10000","267623925.00000","216063147.00000","51560778.00000"
"오션월드","202603","유튜브","1.00000","1.00000",,"1.00000","4.30000","6720.00000","워터파크","37.648204","127.685759","강원특별자치도 홍천군 서면 한치골길 262","강원특별자치도","홍천군","1364338.00000","1431196.00000","-4.70000","26895674.00000","26786133.00000","109541.00000"
"대한민국역사박물관","202603","유튜브","2.00000",,,,"4.50000","3824.00000","역사 박물관","37.5739432","126.9779299","서울특별시 종로구 세종대로 198","서울특별시","종로구","14714581.00000","13247028.00000","11.10000","267623925.00000","216063147.00000","51560778.00000"
"시립미술관","202603","유튜브","3.00000",,"1.00000","-1.00000","4.60000","2068.00000","미술관","35.1667329","129.1370714","부산광역시 해운대구 APEC로 58","부산광역시","해운대구","5866066.00000","5662184.00000","3.60000","213290962.00000","189829089.00000","23461873.00000"
"대릉원","202603","유튜브","2.00000","2.00000",,"1.00000","4.50000","3645.00000","무덤","35.8381806","129.2106611","경상북도 경주시 황남동 257-1","경상북도","경주시","4040771.00000","3896246.00000","3.70000","83221991.00000","80971767.00000","2250224.00000"
"낙안읍성민속마을","202603","유튜브","3.00000","3.00000",,"1.00000","4.30000","6530.00000","관광 명소","34.9072954","127.3411258","전라남도 순천시 낙안면 충민길 낙안 금전산","전라남도","순천시","2521712.00000","2371138.00000","6.40000","40092761.00000","39845848.00000","246913.00000"
