DATA_MANAGE_NO,DATA_TITLE_NM,SUMRY_CN,SBJT_NM,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,FSTVL_PROGRM_NM,FSTVL_PROGRM_DC,REGIST_DE,CORE_KWRD_CN,SEXDSTN_CD,INTRST_REALM_NM,PGE_VIEWS_CO,VISIT_CO,OPN_DE
20231200241,"여자만 갯벌의 보물을 캐자, ‘벌교꼬막축제’","전라남도 벌교의 갯벌은 미세한 진흙으로 이루어져 있고, 모래가 섞이지 않고, 오염되지 않아 꼬막 서식의 최적지이다. 일찍이 넓은 여자만 갯벌에 꼬막 양식을 시작했다. 많은 양의 꼬막을 채취하기 위해 널배와 특별히 제작된 꼬막채취 도구를 이용하는데, '벌교의 널배를 이용한 꼬막 채취’는 2016년 국가중요어업유산 2호로 지정되었다. 대표적인 꼬막 양식지인 벌교읍과 대포리에서 2001년부터 매년 11월에 꼬막을 주제로 수산물 축제를 연다.",지역음식축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/85/29764/14282/c/%EB%B2%8C%EA%B5%90%EA%BC%AC%EB%A7%89%EC%B6%95%EC%A0%9C2019-11-02-16.37.44-thumb.jpg,https://ncms.nculture.org/local-festival/story/99,전라남도,보성군,전라남도 보성군 벌교읍 벌교천1길 19,꼬막체험행사,"진석리 갯벌에서 펼쳐지는 꼬막과 관련한 다양한 체험 행사를 만나볼 수 있다. 꼬막 잡기, 까기, 던지기는 물론 갯벌달리기, 널배타기 등으로 구성되어 있다.",20230101,"꼬막, 개펄, 꼬막무침, 생꼬막",F,은행 및 금융/열렬한 투자자,19,13,20231230
20231200242,"여자만 갯벌의 보물을 캐자, ‘벌교꼬막축제’","전라남도 벌교의 갯벌은 미세한 진흙으로 이루어져 있고, 모래가 섞이지 않고, 오염되지 않아 꼬막 서식의 최적지이다. 일찍이 넓은 여자만 갯벌에 꼬막 양식을 시작했다. 많은 양의 꼬막을 채취하기 위해 널배와 특별히 제작된 꼬막채취 도구를 이용하는데, '벌교의 널배를 이용한 꼬막 채취’는 2016년 국가중요어업유산 2호로 지정되었다. 대표적인 꼬막 양식지인 벌교읍과 대포리에서 2001년부터 매년 11월에 꼬막을 주제로 수산물 축제를 연다.",지역음식축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/85/29764/14282/c/%EB%B2%8C%EA%B5%90%EA%BC%AC%EB%A7%89%EC%B6%95%EC%A0%9C2019-11-02-16.37.44-thumb.jpg,https://ncms.nculture.org/local-festival/story/99,전라남도,보성군,전라남도 보성군 벌교읍 벌교천1길 19,꼬막체험행사,"진석리 갯벌에서 펼쳐지는 꼬막과 관련한 다양한 체험 행사를 만나볼 수 있다. 꼬막 잡기, 까기, 던지기는 물론 갯벌달리기, 널배타기 등으로 구성되어 있다.",20230101,"꼬막, 개펄, 꼬막무침, 생꼬막",F,미디어 & 엔터테인먼트/TV 애호가/드라마 팬,19,13,20231230
20231200243,청계천에서 펼쳐지는 서울빛초롱축제,"서울빛초롱축제는 2009년부터 서울특별시 청계광장 및 청계천 일대에서 개최되는 빛 축제이다. 2009년 ‘한국 방문의 해’를 기념하여 ‘서울등축제’로 시작했다가, 연례화하면서 진주시의 진주남강유등축제 측과 갈등이 빚어졌다. 두 시는 실무협의를 통해 서울등축제라는 이름을 서울빛초롱축제로 바꾸고, 콘텐츠도 차별화하기로 했다. 복원된 청계천에서 펼쳐지는 서울빛초롱축제는 매년 11월 첫주부터 셋째주까지 17일 동안 열린다.",이색축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/160/30214/17127/c/102_-2019-서울빛초롱축제-thumb.jpg,https://ncms.nculture.org/local-festival/story/486,서울특별시,동대문구,서울 동대문구 용두동 701-6,AR 전시,빛초롱축제 공식 홈페이지에서 주요 작품을 AR전시를  통해 즐길 수 있다.,20230101,"등, 빛, 한국 방문의 해, 청계천",F,뉴스 & 정치/열렬한 뉴스 독자/열렬한 정치 뉴스 독자,19,13,20231230
20231200244,자갈치시장으로 놀러오세요! 부산자갈치문화관광축제,"부산자갈치문화관광축제는 부산광역시 중구 남포동 상인들이 남포동 발전추진위원회를 만들어 시작한 축제다. 1992년에 시작할 때는 자갈치수산물축제였는데, 전국 5대 축제에 선정된 1996년부터 이름을 부산자갈치문화관광축제로 바꾸었다. 10월에 같이 열리는 부산국제영화제, 부산 고등어축제, 동래읍성 역사축제 등의 축제들과 어우러져 시너지 효과를 내고 있는 축제이다.",지역음식축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/136/30190/17057/c/082_2019-부산자갈치문화관광축제-thumb.jpg,https://ncms.nculture.org/local-festival/story/398,부산광역시,중구,부산 중구 남포동4가 37-1,도전! 세계 최대 회 비빔밥 만들기,매년 기네스 기록에 도전하는 세계 최대 회 비빔밥을 만드는 행사로 싱싱한 활어회를 넣는 것이 특징. 회 비빔밥은 축제를 찾아주신 관광객들에게 무료로 대접한다.,20230101,"자갈치시장, 용두산",M,미디어 & 엔터테인먼트/음악 애호가/월드 뮤직 팬,19,13,20231230
20231200245,자갈치시장으로 놀러오세요! 부산자갈치문화관광축제,"부산자갈치문화관광축제는 부산광역시 중구 남포동 상인들이 남포동 발전추진위원회를 만들어 시작한 축제다. 1992년에 시작할 때는 자갈치수산물축제였는데, 전국 5대 축제에 선정된 1996년부터 이름을 부산자갈치문화관광축제로 바꾸었다. 10월에 같이 열리는 부산국제영화제, 부산 고등어축제, 동래읍성 역사축제 등의 축제들과 어우러져 시너지 효과를 내고 있는 축제이다.",지역음식축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/136/30190/17057/c/082_2019-부산자갈치문화관광축제-thumb.jpg,https://ncms.nculture.org/local-festival/story/398,부산광역시,중구,부산 중구 남포동4가 37-1,도전! 세계 최대 회 비빔밥 만들기,매년 기네스 기록에 도전하는 세계 최대 회 비빔밥을 만드는 행사로 싱싱한 활어회를 넣는 것이 특징. 회 비빔밥은 축제를 찾아주신 관광객들에게 무료로 대접한다.,20230101,"자갈치시장, 용두산",M,뉴스 & 정치/열렬한 뉴스 독자/연예 뉴스 매니아,19,13,20231230
20231200246,우리나라의 대표적인 아리랑 '정선아리랑제',"정선은 아리랑의 대표적인 전승지이다. 정선아리랑제는 정선 아리랑의 문화적 가치를 전승하고자 1976년부터 시작되었다. 정선아리랑은 국내 아리랑 중 유일한 무형문화재이다. 정선에서는 이미 5천수 이상의 아리랑 가사가 채록되었고 지금도 끊임없이 창작, 전승되고 있다. 정선아리랑제에서는 어르신, 학생, 성인 등 다양한 사람들이 경창대회를 열고, 아리랑을 주제로한 인형극, 공연, 콘서트, 포럼이 열린다.",춤·음악 축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/73/30127/16061/c/026_2019정선아리랑제-thumb.jpg,https://ncms.nculture.org/local-festival/story/323,강원특별자치도,정선군,강원도 정선군 정선읍 봉양리 112,민속체험 &한복체험,정선의 대표문화인 짚풀공예와 삼찌기 시현을 보고 한복 대여 체험을 통해 축제를 더욱 재밌게 즐길 수 있다.,20230101,"정선, 아리랑, 아라리, 문화예술, 무형문화재, 소리문화",F,여행/여행 매니아/가족 여행객,19,10,20231230
20231200247,국내외 유명 밴드를 만날 수 있는 '인천펜타포트음악축제',"인천펜타포드음악축제는 ‘락 페스티벌, 펜타 유스 스타, 펜타 라이브 스테이지, 펜타포트 라이브 뮤직파티’로 구성되어 있다. 락 페스티벌의 모든 공연은 스탠딩으로 진행되며 한국의 원년 록 그룹과 인디밴드, 아이돌 그룹 등이 참가한다. 3일간 60여개의 팀이 무대에 오르며, 연간 10만명에 가까운 관객들이 찾아온다. 영국 ‘타임아웃’이 4년 연속 ‘꼭 가봐야 할 세계 페스티벌50’에 선정하였다.",춤·음악 축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/55/30109/16036/c/009_2019-인천펜타포트음악축제-thumb.jpg,https://ncms.nculture.org/local-festival/story/218,인천광역시,연수구,인천광역시 연수구 송도동 1,라이브 클럽 파티,전야제 성격을 띤 연계 프로그램으로 다가오는 락 페스티벌을 맞아 인천을 대표하는 여러 클럽에서 열리는 밴드 라이브 공연 파티이다.,20230101,"인천, 펜타포트, 축제, 송도, 달빛축제공원, 펜타유스스타",F,스포츠 & 피트니스/스포츠 팬/축구 팬,19,9,20231230
20231200248,6만평 하늘공원에서 펼쳐지는 서울억새축제,"서울억새축제는2002년 쓰레기 매립장 난지도에서 월드컵 공원 환경생태공원으로 변화한 하늘공원에서 억새꽃이 피는10월에 개최되는 축제이다.난지도는 서울의 쓰레기 매립장이었으나 생태공원으로 조성되었고, 하늘공원을 만들 당시 전국 23개 도시의 억새를 가져다 심었다. 6만평 억새밭 사이로 난 23개의 길을 걸어보는 것도 좋은 경험이고, 밤에 억새밭에서 서울의 야경을 감상하는 것도 좋은 추억이 될 것이다.",자연축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/87/29766/14271/c/서울억새축제2019-10-18-20.03.57-thumb.jpg,https://ncms.nculture.org/local-festival/story/488,서울특별시,마포구,서울 마포구 상암동 481-72,가을 음악공연,7080 포크송 및 인디밴드 버스킹 등 다양한 라이브 공연이 중앙무대에서 펼쳐진다.,20230101,"억새, 난지도, 하늘공원, 월드컵 공원, 가을바람따라",M,미디어 & 엔터테인먼트/만화 & 애니메이션 팬,18,17,20231230
20231200249,6만평 하늘공원에서 펼쳐지는 서울억새축제,"서울억새축제는2002년 쓰레기 매립장 난지도에서 월드컵 공원 환경생태공원으로 변화한 하늘공원에서 억새꽃이 피는10월에 개최되는 축제이다.난지도는 서울의 쓰레기 매립장이었으나 생태공원으로 조성되었고, 하늘공원을 만들 당시 전국 23개 도시의 억새를 가져다 심었다. 6만평 억새밭 사이로 난 23개의 길을 걸어보는 것도 좋은 경험이고, 밤에 억새밭에서 서울의 야경을 감상하는 것도 좋은 추억이 될 것이다.",자연축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/87/29766/14271/c/서울억새축제2019-10-18-20.03.57-thumb.jpg,https://ncms.nculture.org/local-festival/story/488,서울특별시,마포구,서울 마포구 상암동 481-72,가을 음악공연,7080 포크송 및 인디밴드 버스킹 등 다양한 라이브 공연이 중앙무대에서 펼쳐진다.,20230101,"억새, 난지도, 하늘공원, 월드컵 공원, 가을바람따라",F,미디어 & 엔터테인먼트/TV 애호가/드라마 팬,18,17,20231230
20231200250,6만평 하늘공원에서 펼쳐지는 서울억새축제,"서울억새축제는2002년 쓰레기 매립장 난지도에서 월드컵 공원 환경생태공원으로 변화한 하늘공원에서 억새꽃이 피는10월에 개최되는 축제이다.난지도는 서울의 쓰레기 매립장이었으나 생태공원으로 조성되었고, 하늘공원을 만들 당시 전국 23개 도시의 억새를 가져다 심었다. 6만평 억새밭 사이로 난 23개의 길을 걸어보는 것도 좋은 경험이고, 밤에 억새밭에서 서울의 야경을 감상하는 것도 좋은 추억이 될 것이다.",자연축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/87/29766/14271/c/서울억새축제2019-10-18-20.03.57-thumb.jpg,https://ncms.nculture.org/local-festival/story/488,서울특별시,마포구,서울 마포구 상암동 481-72,가을 음악공연,7080 포크송 및 인디밴드 버스킹 등 다양한 라이브 공연이 중앙무대에서 펼쳐진다.,20230101,"억새, 난지도, 하늘공원, 월드컵 공원, 가을바람따라",F,뉴스 & 정치/열렬한 뉴스 독자/열렬한 비즈니스 뉴스 독자,18,17,20231230
20231200251,6만평 하늘공원에서 펼쳐지는 서울억새축제,"서울억새축제는2002년 쓰레기 매립장 난지도에서 월드컵 공원 환경생태공원으로 변화한 하늘공원에서 억새꽃이 피는10월에 개최되는 축제이다.난지도는 서울의 쓰레기 매립장이었으나 생태공원으로 조성되었고, 하늘공원을 만들 당시 전국 23개 도시의 억새를 가져다 심었다. 6만평 억새밭 사이로 난 23개의 길을 걸어보는 것도 좋은 경험이고, 밤에 억새밭에서 서울의 야경을 감상하는 것도 좋은 추억이 될 것이다.",자연축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/87/29766/14271/c/서울억새축제2019-10-18-20.03.57-thumb.jpg,https://ncms.nculture.org/local-festival/story/488,서울특별시,마포구,서울 마포구 상암동 481-72,가을 음악공연,7080 포크송 및 인디밴드 버스킹 등 다양한 라이브 공연이 중앙무대에서 펼쳐진다.,20230101,"억새, 난지도, 하늘공원, 월드컵 공원, 가을바람따라",M,라이프스타일 & 취미/사진광,18,16,20231230
20231200252,6만평 하늘공원에서 펼쳐지는 서울억새축제,"서울억새축제는2002년 쓰레기 매립장 난지도에서 월드컵 공원 환경생태공원으로 변화한 하늘공원에서 억새꽃이 피는10월에 개최되는 축제이다.난지도는 서울의 쓰레기 매립장이었으나 생태공원으로 조성되었고, 하늘공원을 만들 당시 전국 23개 도시의 억새를 가져다 심었다. 6만평 억새밭 사이로 난 23개의 길을 걸어보는 것도 좋은 경험이고, 밤에 억새밭에서 서울의 야경을 감상하는 것도 좋은 추억이 될 것이다.",자연축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/87/29766/14271/c/서울억새축제2019-10-18-20.03.57-thumb.jpg,https://ncms.nculture.org/local-festival/story/488,서울특별시,마포구,서울 마포구 상암동 481-72,가을 음악공연,7080 포크송 및 인디밴드 버스킹 등 다양한 라이브 공연이 중앙무대에서 펼쳐진다.,20230101,"억새, 난지도, 하늘공원, 월드컵 공원, 가을바람따라",M,미디어 & 엔터테인먼트/게이머/하드코어 게이머,18,16,20231230
20231200253,가을의 절정에서 단풍을 즐기는 장성백양단풍축제,"장성백양단풍축제는 전라남도 장성에 있는 백암산과 백양사의 아름다운 가을 단풍을 선보이는 축제다. 1996년부터 개최되었고, 단풍이 절정에 이르는 시기를 택해 매년 10월 말 ~ 11월 초에 개최된다. 백암산은 내장산 국립공원에 속한다. 백양사는 백암산 동쪽에 있는 절로 백제 무왕 때 세워졌는데, 백양사라고 불린 이유는 조선 숙종 때 환양선사가 설법하던 도중 백양 한 마리가 내려와 설법을 듣고 신이 되어 하늘로 올라갔기 때문이라고 한다. 장성백양단풍축제는 가을의 절정에서 자연의 멋을 느낄 수 있는 축제이다.",자연축제,https://minio.nculture.org/amsweb-opt/multimedia_assets/170/30224/17137/c/115_-2019-장성백양단풍축제-thumb.jpg,https://ncms.nculture.org/local-festival/story/494,전라남도,장성군,전남 장성군 북이면 사거리 656-5,단풍숲 거리공연,"쌍계루, 일광정에서 통기타 공연부터 국악, 클래식, 팝페라, 버스킹, 포크 콘서트까지 다양한 장르의 공연이 열린다.",20230101,"백양사, 백암산, 단풍, 정토사",M,차량 및 운송/자동차 매니아,18,16,20231230
